,expt_id,Group,group_id,invRT,Trial,participant_id,response_correct,response_name,response_rt,stimuli_presented,trial_template,trial_duration,PartBlocks,AllBlocks,Pattern,trial_num,PB,Final,Part,Correct
69,AP,DisFirst_reg,,-0.7369196757553427,,DFi_2,(based on tag),,1357,"dispref (20, gutope.wav)",AP,150717,,,,,p,,,(based on tag)
70,AP,DisFirst_reg,,-0.9699321047526673,,DFi_2,(based on tag),,1031,"dispref (5, bogeb.wav)",AP,151947,,,,,b,,,(based on tag)
71,AP,DisFirst_reg,,-0.9737098344693281,,DFi_2,(based on tag),,1027,"dispref (31, todub.wav)",AP,153126,,,,,b,,,(based on tag)
72,AP,DisFirst_reg,,-0.9891196834817013,,DFi_2,(based on tag),,1011,"dispref (15, dokub.wav)",AP,154286,,,,,b,,,(based on tag)
73,AP,DisFirst_reg,,-0.76103500761035,,DFi_2,(based on tag),,1314,"dispref (12, dikepe.wav)",AP,155766,,,,,p,,,(based on tag)
74,AP,DisFirst_reg,,-0.7251631617113851,,DFi_2,(based on tag),,1379,"dispref (2, bidope.wav)",AP,157296,,,,,p,,,(based on tag)
75,AP,DisFirst_reg,,-0.7680491551459293,,DFi_2,(based on tag),,1302,"dispref (16, dokupe.wav)",AP,158765,,,,,p,,,(based on tag)
76,AP,DisFirst_reg,,-0.6317119393556538,,DFi_2,(based on tag),,1583,"dispref (6, bogepe.wav)",AP,160505,,,,,p,,,(based on tag)
77,AP,DisFirst_reg,,-1.0319917440660475,,DFi_2,(based on tag),,969,"dispref (19, gutob.wav)",AP,161634,,,,,b,,,(based on tag)
78,AP,DisFirst_reg,,-1.0,,DFi_2,(based on tag),,1000,"dispref (11, dikeb.wav)",AP,162784,,,,,b,,,(based on tag)
79,AP,DisFirst_reg,,-0.5668934240362812,,DFi_2,(based on tag),,1764,"dispref (25, potib.wav)",AP,164714,,,,,b,,,(based on tag)
80,AP,DisFirst_reg,,-0.7479431563201197,,DFi_2,(based on tag),,1337,"dispref (3, bikub.wav)",AP,166214,,,,,b,,,(based on tag)
81,AP,DisFirst_reg,,-0.7974481658692185,,DFi_2,(based on tag),,1254,"dispref (8, bugipe.wav)",AP,167613,,,,,p,,,(based on tag)
82,AP,DisFirst_reg,,-0.5431830526887561,,DFi_2,(based on tag),,1841,"dispref (7, bugib.wav)",AP,169623,,,,,b,,,(based on tag)
83,AP,DisFirst_reg,,-1.0030090270812437,,DFi_2,(based on tag),,997,"dispref (21, pidob.wav)",AP,170783,,,,,b,,,(based on tag)
84,AP,DisFirst_reg,,-0.4342162396873643,,DFi_2,(based on tag),,2303,"dispref (17, goteb.wav)",AP,173243,,,,,b,,,(based on tag)
85,AP,DisFirst_reg,,-0.7127583749109052,,DFi_2,(based on tag),,1403,"dispref (18, gotepe.wav)",AP,174812,,,,,p,,,(based on tag)
86,AP,DisFirst_reg,,-0.683526999316473,,DFi_2,(based on tag),,1463,"dispref (9, degob.wav)",AP,176432,,,,,b,,,(based on tag)
87,AP,DisFirst_reg,,-0.6802721088435374,,DFi_2,(based on tag),,1470,"dispref (29, todib.wav)",AP,178062,,,,,b,,,(based on tag)
88,AP,DisFirst_reg,,-0.25195263290501385,,DFi_2,(any response),,3969,Please take a b...,AP,180561,,,,,,,,(any response)
89,AP,DisFirst_reg,,-0.8071025020177562,,DFi_2,(based on tag),,1239,"dispref (17, goteb.wav)",AP,182061,,,,,b,,,(based on tag)
90,AP,DisFirst_reg,,-0.922509225092251,,DFi_2,(based on tag),,1084,"dispref (25, potib.wav)",AP,183300,,,,,b,,,(based on tag)
91,AP,DisFirst_reg,,-0.5672149744753261,,DFi_2,(based on tag),,1763,"dispref (11, dikeb.wav)",AP,185230,,,,,b,,,(based on tag)
92,AP,DisFirst_reg,,-0.7898894154818326,,DFi_2,(based on tag),,1266,"dispref (23, pigeb.wav)",AP,186650,,,,,b,,,(based on tag)
93,AP,DisFirst_reg,,-0.8312551953449709,,DFi_2,(based on tag),,1203,"dispref (24, pigepe.wav)",AP,188010,,,,,p,,,(based on tag)
94,AP,DisFirst_reg,,-0.9615384615384616,,DFi_2,(based on tag),,1040,"dispref (9, degob.wav)",AP,189240,,,,,b,,,(based on tag)
95,AP,DisFirst_reg,,-0.9157509157509157,,DFi_2,(based on tag),,1092,"dispref (19, gutob.wav)",AP,190489,,,,,b,,,(based on tag)
96,AP,DisFirst_reg,,-0.5605381165919282,,DFi_2,(based on tag),,1784,"dispref (12, dikepe.wav)",AP,192429,,,,,p,,,(based on tag)
97,AP,DisFirst_reg,,-0.5747126436781609,,DFi_2,(based on tag),,1740,"dispref (28, tekupe.wav)",AP,194329,,,,,p,,,(based on tag)
98,AP,DisFirst_reg,,-0.8613264427217916,,DFi_2,(based on tag),,1161,"dispref (27, tekub.wav)",AP,195638,,,,,b,,,(based on tag)
99,AP,DisFirst_reg,,-0.946969696969697,,DFi_2,(based on tag),,1056,"dispref (5, bogeb.wav)",AP,196858,,,,,b,,,(based on tag)
100,AP,DisFirst_reg,,-0.7993605115907274,,DFi_2,(based on tag),,1251,"dispref (6, bogepe.wav)",AP,198308,,,,,p,,,(based on tag)
101,AP,DisFirst_reg,,-0.7639419404125286,,DFi_2,(based on tag),,1309,"dispref (16, dokupe.wav)",AP,199778,,,,,p,,,(based on tag)
102,AP,DisFirst_reg,,-1.1376564277588168,,DFi_2,(based on tag),,879,"dispref (7, bugib.wav)",AP,200807,,,,,b,,,(based on tag)
103,AP,DisFirst_reg,,-0.9587727708533078,,DFi_2,(based on tag),,1043,"dispref (26, potipe.wav)",AP,202037,,,,,p,,,(based on tag)
104,AP,DisFirst_reg,,-0.6609385327164574,,DFi_2,(based on tag),,1513,"dispref (29, todib.wav)",AP,203917,,,,,b,,,(based on tag)
105,AP,DisFirst_reg,,-0.5022601707684581,,DFi_2,(based on tag),,1991,"dispref (21, pidob.wav)",AP,206057,,,,,b,,,(based on tag)
106,AP,DisFirst_reg,,-0.6738544474393531,,DFi_2,(based on tag),,1484,"dispref (30, todipe.wav)",AP,207696,,,,,p,,,(based on tag)
107,AP,DisFirst_reg,,-0.8410428931875525,,DFi_2,(based on tag),,1189,"dispref (32, todupe.wav)",AP,209036,,,,,p,,,(based on tag)
108,AP,DisFirst_reg,,-0.7530120481927711,,DFi_2,(based on tag),,1328,"dispref (13, dogib.wav)",AP,210596,,,,,b,,,(based on tag)
109,AP,DisFirst_reg,,-0.6578947368421053,,DFi_2,(based on tag),,1520,"dispref (20, gutope.wav)",AP,212265,,,,,p,,,(based on tag)
110,AP,DisFirst_reg,,-0.6729475100942126,,DFi_2,(based on tag),,1486,"dispref (2, bidope.wav)",AP,213905,,,,,p,,,(based on tag)
111,AP,DisFirst_reg,,-0.7320644216691069,,DFi_2,(based on tag),,1366,"dispref (10, degope.wav)",AP,215425,,,,,p,,,(based on tag)
112,AP,DisFirst_reg,,-0.8312551953449709,,DFi_2,(based on tag),,1203,"dispref (31, todub.wav)",AP,216775,,,,,b,,,(based on tag)
113,AP,DisFirst_reg,,-0.8598452278589854,,DFi_2,(based on tag),,1163,"dispref (3, bikub.wav)",AP,218094,,,,,b,,,(based on tag)
114,AP,DisFirst_reg,,-0.41169205434335115,,DFi_2,(based on tag),,2429,"dispref (8, bugipe.wav)",AP,220674,,,,,p,,,(based on tag)
115,AP,DisFirst_reg,,-0.7627765064836003,,DFi_2,(based on tag),,1311,"dispref (14, dogipe.wav)",AP,222173,,,,,p,,,(based on tag)
116,AP,DisFirst_reg,,-1.017293997965412,,DFi_2,(based on tag),,983,"dispref (15, dokub.wav)",AP,223313,,,,,b,,,(based on tag)
117,AP,DisFirst_reg,,-0.7686395080707148,,DFi_2,(based on tag),,1301,"dispref (18, gotepe.wav)",AP,224793,,,,,p,,,(based on tag)
118,AP,DisFirst_reg,,-0.7127583749109052,,DFi_2,(based on tag),,1403,"dispref (22, pidope.wav)",AP,226383,,,,,p,,,(based on tag)
119,AP,DisFirst_reg,,-1.0905125408942202,,DFi_2,(based on tag),,917,"dispref (1, bidob.wav)",AP,227452,,,,,b,,,(based on tag)
120,AP,DisFirst_reg,,-0.6447453255963894,,DFi_2,(based on tag),,1551,"dispref (4, bikupe.wav)",AP,229162,,,,,p,,,(based on tag)
121,AP,DisFirst_reg,,-0.2644802962179318,,DFi_2,(any response),,3781,Please take a b...,AP,231392,,,,,,,,(any response)
122,AP,DisFirst_reg,,-0.6784260515603799,,DFi_2,(based on tag),,1474,"dispref (32, todupe.wav)",AP,233081,,,,,p,,,(based on tag)
123,AP,DisFirst_reg,,-1.017293997965412,,DFi_2,(based on tag),,983,"dispref (11, dikeb.wav)",AP,234221,,,,,b,,,(based on tag)
124,AP,DisFirst_reg,,-0.9276437847866419,,DFi_2,(based on tag),,1078,"dispref (29, todib.wav)",AP,235471,,,,,b,,,(based on tag)
125,AP,DisFirst_reg,,-0.7374631268436578,,DFi_2,(based on tag),,1356,"dispref (27, tekub.wav)",AP,237021,,,,,b,,,(based on tag)
126,AP,DisFirst_reg,,-0.8460236886632826,,DFi_2,(based on tag),,1182,"dispref (1, bidob.wav)",AP,238361,,,,,b,,,(based on tag)
127,AP,DisFirst_reg,,-0.7668711656441718,,DFi_2,(based on tag),,1304,"dispref (26, potipe.wav)",AP,239830,,,,,p,,,(based on tag)
128,AP,DisFirst_reg,,-1.0570824524312896,,DFi_2,(based on tag),,946,"dispref (23, pigeb.wav)",AP,240940,,,,,b,,,(based on tag)
129,AP,DisFirst_reg,,-0.6501950585175552,,DFi_2,(based on tag),,1538,"dispref (4, bikupe.wav)",AP,242630,,,,,p,,,(based on tag)
130,AP,DisFirst_reg,,-0.7407407407407407,,DFi_2,(based on tag),,1350,"dispref (18, gotepe.wav)",AP,244139,,,,,p,,,(based on tag)
131,AP,DisFirst_reg,,-0.5865102639296188,,DFi_2,(based on tag),,1705,"dispref (22, pidope.wav)",AP,246009,,,,,p,,,(based on tag)
132,AP,DisFirst_reg,,-0.8944543828264758,,DFi_2,(based on tag),,1118,"dispref (3, bikub.wav)",AP,247299,,,,,b,,,(based on tag)
133,AP,DisFirst_reg,,-0.6464124111182935,,DFi_2,(based on tag),,1547,"dispref (21, pidob.wav)",AP,249009,,,,,b,,,(based on tag)
134,AP,DisFirst_reg,,-0.7168458781362007,,DFi_2,(based on tag),,1395,"dispref (8, bugipe.wav)",AP,250618,,,,,p,,,(based on tag)
135,AP,DisFirst_reg,,-0.966183574879227,,DFi_2,(based on tag),,1035,"dispref (7, bugib.wav)",AP,251808,,,,,b,,,(based on tag)
136,AP,DisFirst_reg,,-0.38080731150038083,,DFi_2,(based on tag),,2626,"dispref (9, degob.wav)",AP,254618,,,,,b,,,(based on tag)
