,expt_id,Group,group_id,invRT,Trial,participant_id,response_correct,response_name,response_rt,stimuli_presented,trial_template,trial_duration,PartBlocks,AllBlocks,Pattern,trial_num,PB,Final,Part,Correct
17, 6.30.25,DisFirst_reg,,-0.6839945280437757,,Dis_reg1,(based on tag),,1462,"Practice (16, scuba.wav)", 6.30.25,85507,,,,,b,,,(based on tag)
18, 6.30.25,DisFirst_reg,,-0.6544502617801047,,Dis_reg1,(based on tag),,1528,"Practice (17, shape.wav)", 6.30.25,87667,,,,,p,,,(based on tag)
19, 6.30.25,DisFirst_reg,,-0.5274261603375527,,Dis_reg1,(based on tag),,1896,"Practice (18, toupee.wav)", 6.30.25,90186,,,,,p,,,(based on tag)
20, 6.30.25,DisFirst_reg,,-0.6578947368421053,,Dis_reg1,(based on tag),,1520,"Practice (19, canopy.wav)", 6.30.25,92356,,,,,p,,,(based on tag)
21, 6.30.25,DisFirst_reg,,-0.697350069735007,,Dis_reg1,(based on tag),,1434,"Practice (20, wallaby.wav)", 6.30.25,94435,,,,,b,,,(based on tag)
22, 6.30.25,DisFirst_reg,,-0.07538067239559777,,Dis_reg1,(any response),,13266,Instructions, 6.30.25,108223,,,,,,,,(any response)
23, 6.30.25,DisFirst_reg,,-333.3333333333333,,Dis_reg1,(based on tag),,3,"dispref (29, todib.wav)", 6.30.25,108402,,,,,b,,,(based on tag)
24, 6.30.25,DisFirst_reg,,-0.5656108597285068,,Dis_reg1,(based on tag),,1768,"dispref (6, bogepe.wav)", 6.30.25,111222,,,,,p,,,(based on tag)
25, 6.30.25,DisFirst_reg,,-0.7077140835102619,,Dis_reg1,(based on tag),,1413,"dispref (17, goteb.wav)", 6.30.25,112842,,,,,b,,,(based on tag)
26, 6.30.25,DisFirst_reg,,-0.6939625260235948,,Dis_reg1,(based on tag),,1441,"dispref (23, pigeb.wav)", 6.30.25,114481,,,,,b,,,(based on tag)
27, 6.30.25,DisFirst_reg,,-0.5973715651135006,,Dis_reg1,(based on tag),,1674,"dispref (4, bikube.wav)", 6.30.25,116341,,,,,p,,,(based on tag)
28, 6.30.25,DisFirst_reg,,-0.7309941520467836,,Dis_reg1,(based on tag),,1368,"dispref (16, dokupe.wav)", 6.30.25,117871,,,,,p,,,(based on tag)
29, 6.30.25,DisFirst_reg,,-0.7440476190476191,,Dis_reg1,(based on tag),,1344,"dispref (8, bugipe.wav)", 6.30.25,119370,,,,,p,,,(based on tag)
30, 6.30.25,DisFirst_reg,,-0.8496176720475785,,Dis_reg1,(based on tag),,1177,"dispref (15, dokub.wav)", 6.30.25,120690,,,,,b,,,(based on tag)
31, 6.30.25,DisFirst_reg,,-0.8012820512820513,,Dis_reg1,(based on tag),,1248,"dispref (32, todupe.wav)", 6.30.25,122110,,,,,p,,,(based on tag)
32, 6.30.25,DisFirst_reg,,-0.8298755186721992,,Dis_reg1,(based on tag),,1205,"dispref (10, degope.wav)", 6.30.25,123479,,,,,p,,,(based on tag)
33, 6.30.25,DisFirst_reg,,-0.9505703422053232,,Dis_reg1,(based on tag),,1052,"dispref (27, tekub.wav)", 6.30.25,124730,,,,,b,,,(based on tag)
34, 6.30.25,DisFirst_reg,,-0.8025682182985554,,Dis_reg1,(based on tag),,1246,"dispref (12, dikepe.wav)", 6.30.25,126169,,,,,p,,,(based on tag)
35, 6.30.25,DisFirst_reg,,-0.7479431563201197,,Dis_reg1,(based on tag),,1337,"dispref (22, pidope.wav)", 6.30.25,127649,,,,,p,,,(based on tag)
36, 6.30.25,DisFirst_reg,,-0.9775171065493646,,Dis_reg1,(based on tag),,1023,"dispref (3, bikub.wav)", 6.30.25,128829,,,,,b,,,(based on tag)
37, 6.30.25,DisFirst_reg,,-0.8873114463176575,,Dis_reg1,(based on tag),,1127,"dispref (2, bidope.wav)", 6.30.25,130158,,,,,p,,,(based on tag)
38, 6.30.25,DisFirst_reg,,-0.8460236886632826,,Dis_reg1,(based on tag),,1182,"dispref (7, bugib.wav)", 6.30.25,131578,,,,,b,,,(based on tag)
39, 6.30.25,DisFirst_reg,,-0.7656967840735069,,Dis_reg1,(based on tag),,1306,"dispref (28, tekupe.wav)", 6.30.25,133048,,,,,p,,,(based on tag)
40, 6.30.25,DisFirst_reg,,-0.7331378299120235,,Dis_reg1,(based on tag),,1364,"dispref (18, gotepe.wav)", 6.30.25,134578,,,,,p,,,(based on tag)
41, 6.30.25,DisFirst_reg,,-0.8237232289950577,,Dis_reg1,(based on tag),,1214,"dispref (11, dikeb.wav)", 6.30.25,135937,,,,,b,,,(based on tag)
42, 6.30.25,DisFirst_reg,,-0.8445945945945946,,Dis_reg1,(based on tag),,1184,"dispref (25, potib.wav)", 6.30.25,137267,,,,,b,,,(based on tag)
43, 6.30.25,DisFirst_reg,,-0.757002271006813,,Dis_reg1,(based on tag),,1321,"dispref (26, potipe.wav)", 6.30.25,138747,,,,,p,,,(based on tag)
44, 6.30.25,DisFirst_reg,,-0.5945303210463734,,Dis_reg1,(based on tag),,1682,"dispref (9, degob.wav)", 6.30.25,140627,,,,,b,,,(based on tag)
45, 6.30.25,DisFirst_reg,,-0.8123476848090982,,Dis_reg1,(based on tag),,1231,"dispref (14, dogipe.wav)", 6.30.25,142056,,,,,p,,,(based on tag)
46, 6.30.25,DisFirst_reg,,-0.7107320540156361,,Dis_reg1,(based on tag),,1407,"dispref (24, pigepe.wav)", 6.30.25,143616,,,,,p,,,(based on tag)
47, 6.30.25,DisFirst_reg,,-0.9652509652509652,,Dis_reg1,(based on tag),,1036,"dispref (1, bidob.wav)", 6.30.25,144856,,,,,b,,,(based on tag)
48, 6.30.25,DisFirst_reg,,-0.9578544061302682,,Dis_reg1,(based on tag),,1044,"dispref (5, bogeb.wav)", 6.30.25,146045,,,,,b,,,(based on tag)
49, 6.30.25,DisFirst_reg,,-0.8382229673093042,,Dis_reg1,(based on tag),,1193,"dispref (30, todipe.wav)", 6.30.25,147395,,,,,p,,,(based on tag)
50, 6.30.25,DisFirst_reg,,-1.1049723756906078,,Dis_reg1,(based on tag),,905,"dispref (21, pidob.wav)", 6.30.25,148525,,,,,b,,,(based on tag)
51, 6.30.25,DisFirst_reg,,-0.8271298593879239,,Dis_reg1,(based on tag),,1209,"dispref (20, gutope.wav)", 6.30.25,149895,,,,,p,,,(based on tag)
52, 6.30.25,DisFirst_reg,,-1.0319917440660475,,Dis_reg1,(based on tag),,969,"dispref (31, todub.wav)", 6.30.25,151064,,,,,b,,,(based on tag)
53, 6.30.25,DisFirst_reg,,-0.856898029134533,,Dis_reg1,(based on tag),,1167,"dispref (19, gutob.wav)", 6.30.25,152374,,,,,b,,,(based on tag)
54, 6.30.25,DisFirst_reg,,-0.9208103130755064,,Dis_reg1,(based on tag),,1086,"dispref (13, dogib.wav)", 6.30.25,153614,,,,,b,,,(based on tag)
55, 6.30.25,DisFirst_reg,,-0.08275405494869248,,Dis_reg1,(any response),,12084,Please take a b..., 6.30.25,164612,,,,,,,,(any response)
56, 6.30.25,DisFirst_reg,,-0.7331378299120235,,Dis_reg1,(based on tag),,1364,"dispref (8, bugipe.wav)", 6.30.25,166112,,,,,p,,,(based on tag)
57, 6.30.25,DisFirst_reg,,-0.777000777000777,,Dis_reg1,(based on tag),,1287,"dispref (7, bugib.wav)", 6.30.25,167541,,,,,b,,,(based on tag)
58, 6.30.25,DisFirst_reg,,-0.6153846153846154,,Dis_reg1,(based on tag),,1625,"dispref (25, potib.wav)", 6.30.25,169311,,,,,b,,,(based on tag)
59, 6.30.25,DisFirst_reg,,-0.8216926869350862,,Dis_reg1,(based on tag),,1217,"dispref (17, goteb.wav)", 6.30.25,170721,,,,,b,,,(based on tag)
60, 6.30.25,DisFirst_reg,,-0.9149130832570905,,Dis_reg1,(based on tag),,1093,"dispref (31, todub.wav)", 6.30.25,172001,,,,,b,,,(based on tag)
61, 6.30.25,DisFirst_reg,,-0.7616146230007617,,Dis_reg1,(based on tag),,1313,"dispref (10, degope.wav)", 6.30.25,173470,,,,,p,,,(based on tag)
62, 6.30.25,DisFirst_reg,,-1.0298661174047374,,Dis_reg1,(based on tag),,971,"dispref (11, dikeb.wav)", 6.30.25,174610,,,,,b,,,(based on tag)
63, 6.30.25,DisFirst_reg,,-1.1933174224343674,,Dis_reg1,(based on tag),,838,"dispref (21, pidob.wav)", 6.30.25,175600,,,,,b,,,(based on tag)
64, 6.30.25,DisFirst_reg,,-1.203369434416366,,Dis_reg1,(based on tag),,831,"dispref (5, bogeb.wav)", 6.30.25,176660,,,,,b,,,(based on tag)
65, 6.30.25,DisFirst_reg,,-0.8688097306689835,,Dis_reg1,(based on tag),,1151,"dispref (20, gutope.wav)", 6.30.25,178039,,,,,p,,,(based on tag)
66, 6.30.25,DisFirst_reg,,-0.8084074373484236,,Dis_reg1,(based on tag),,1237,"dispref (28, tekupe.wav)", 6.30.25,179529,,,,,p,,,(based on tag)
67, 6.30.25,DisFirst_reg,,-0.8382229673093042,,Dis_reg1,(based on tag),,1193,"dispref (2, bidope.wav)", 6.30.25,180889,,,,,p,,,(based on tag)
68, 6.30.25,DisFirst_reg,,-1.0224948875255624,,Dis_reg1,(based on tag),,978,"dispref (1, bidob.wav)", 6.30.25,182039,,,,,b,,,(based on tag)
69, 6.30.25,DisFirst_reg,,-0.7423904974016332,,Dis_reg1,(based on tag),,1347,"dispref (22, pidope.wav)", 6.30.25,183538,,,,,p,,,(based on tag)
70, 6.30.25,DisFirst_reg,,-0.9041591320072333,,Dis_reg1,(based on tag),,1106,"dispref (26, potipe.wav)", 6.30.25,184788,,,,,p,,,(based on tag)
71, 6.30.25,DisFirst_reg,,-0.7299270072992701,,Dis_reg1,(based on tag),,1370,"dispref (18, gotepe.wav)", 6.30.25,186458,,,,,p,,,(based on tag)
72, 6.30.25,DisFirst_reg,,-0.78125,,Dis_reg1,(based on tag),,1280,"dispref (12, dikepe.wav)", 6.30.25,187878,,,,,p,,,(based on tag)
73, 6.30.25,DisFirst_reg,,-0.8051529790660226,,Dis_reg1,(based on tag),,1242,"dispref (24, pigepe.wav)", 6.30.25,189277,,,,,p,,,(based on tag)
74, 6.30.25,DisFirst_reg,,-0.7880220646178093,,Dis_reg1,(based on tag),,1269,"dispref (13, dogib.wav)", 6.30.25,190737,,,,,b,,,(based on tag)
75, 6.30.25,DisFirst_reg,,-0.8865248226950354,,Dis_reg1,(based on tag),,1128,"dispref (29, todib.wav)", 6.30.25,192057,,,,,b,,,(based on tag)
76, 6.30.25,DisFirst_reg,,-0.7604562737642585,,Dis_reg1,(based on tag),,1315,"dispref (14, dogipe.wav)", 6.30.25,193577,,,,,p,,,(based on tag)
77, 6.30.25,DisFirst_reg,,-0.9624639076034649,,Dis_reg1,(based on tag),,1039,"dispref (19, gutob.wav)", 6.30.25,194786,,,,,b,,,(based on tag)
78, 6.30.25,DisFirst_reg,,-0.8084074373484236,,Dis_reg1,(based on tag),,1237,"dispref (30, todipe.wav)", 6.30.25,196166,,,,,p,,,(based on tag)
79, 6.30.25,DisFirst_reg,,-0.8264462809917356,,Dis_reg1,(based on tag),,1210,"dispref (32, todupe.wav)", 6.30.25,197566,,,,,p,,,(based on tag)
80, 6.30.25,DisFirst_reg,,-1.0,,Dis_reg1,(based on tag),,1000,"dispref (23, pigeb.wav)", 6.30.25,198736,,,,,b,,,(based on tag)
81, 6.30.25,DisFirst_reg,,-0.8920606601248885,,Dis_reg1,(based on tag),,1121,"dispref (16, dokupe.wav)", 6.30.25,200016,,,,,p,,,(based on tag)
82, 6.30.25,DisFirst_reg,,-0.9049773755656109,,Dis_reg1,(based on tag),,1105,"dispref (3, bikub.wav)", 6.30.25,201425,,,,,b,,,(based on tag)
83, 6.30.25,DisFirst_reg,,-0.8169934640522876,,Dis_reg1,(based on tag),,1224,"dispref (6, bogepe.wav)", 6.30.25,202815,,,,,p,,,(based on tag)
84, 6.30.25,DisFirst_reg,,-0.9689922480620154,,Dis_reg1,(based on tag),,1032,"dispref (27, tekub.wav)", 6.30.25,203995,,,,,b,,,(based on tag)
85, 6.30.25,DisFirst_reg,,-1.0471204188481675,,Dis_reg1,(based on tag),,955,"dispref (15, dokub.wav)", 6.30.25,205095,,,,,b,,,(based on tag)
86, 6.30.25,DisFirst_reg,,-0.9587727708533078,,Dis_reg1,(based on tag),,1043,"dispref (9, degob.wav)", 6.30.25,206284,,,,,b,,,(based on tag)
87, 6.30.25,DisFirst_reg,,-0.7117437722419929,,Dis_reg1,(based on tag),,1405,"dispref (4, bikube.wav)", 6.30.25,207844,,,,,p,,,(based on tag)
88, 6.30.25,DisFirst_reg,,-0.04851542790607413,,Dis_reg1,(any response),,20612,Please take a b..., 6.30.25,227051,,,,,,,,(any response)
89, 6.30.25,DisFirst_reg,,-0.7204610951008645,,Dis_reg1,(based on tag),,1388,"dispref (28, tekupe.wav)", 6.30.25,228620,,,,,p,,,(based on tag)
90, 6.30.25,DisFirst_reg,,-1.016260162601626,,Dis_reg1,(based on tag),,984,"dispref (7, bugib.wav)", 6.30.25,229750,,,,,b,,,(based on tag)
91, 6.30.25,DisFirst_reg,,-0.8045052292839904,,Dis_reg1,(based on tag),,1243,"dispref (30, todipe.wav)", 6.30.25,231150,,,,,p,,,(based on tag)
92, 6.30.25,DisFirst_reg,,-0.8481764206955047,,Dis_reg1,(based on tag),,1179,"dispref (1, bidob.wav)", 6.30.25,232499,,,,,b,,,(based on tag)
93, 6.30.25,DisFirst_reg,,-0.7446016381236039,,Dis_reg1,(based on tag),,1343,"dispref (22, pidope.wav)", 6.30.25,233999,,,,,p,,,(based on tag)
94, 6.30.25,DisFirst_reg,,-0.7616146230007617,,Dis_reg1,(based on tag),,1313,"dispref (6, bogepe.wav)", 6.30.25,235499,,,,,p,,,(based on tag)
95, 6.30.25,DisFirst_reg,,-0.7830853563038371,,Dis_reg1,(based on tag),,1277,"dispref (2, bidope.wav)", 6.30.25,236979,,,,,p,,,(based on tag)
96, 6.30.25,DisFirst_reg,,-0.8613264427217916,,Dis_reg1,(based on tag),,1161,"dispref (8, bugipe.wav)", 6.30.25,238288,,,,,p,,,(based on tag)
97, 6.30.25,DisFirst_reg,,-0.9523809523809523,,Dis_reg1,(based on tag),,1050,"dispref (29, todib.wav)", 6.30.25,239588,,,,,b,,,(based on tag)
98, 6.30.25,DisFirst_reg,,-0.8598452278589854,,Dis_reg1,(based on tag),,1163,"dispref (10, degope.wav)", 6.30.25,240928,,,,,p,,,(based on tag)
99, 6.30.25,DisFirst_reg,,-0.8488964346349746,,Dis_reg1,(based on tag),,1178,"dispref (14, dogipe.wav)", 6.30.25,242348,,,,,p,,,(based on tag)
100, 6.30.25,DisFirst_reg,,-1.0471204188481675,,Dis_reg1,(based on tag),,955,"dispref (15, dokub.wav)", 6.30.25,243537,,,,,b,,,(based on tag)
101, 6.30.25,DisFirst_reg,,-0.8764241893076249,,Dis_reg1,(based on tag),,1141,"dispref (16, dokupe.wav)", 6.30.25,244887,,,,,p,,,(based on tag)
102, 6.30.25,DisFirst_reg,,-0.6684491978609626,,Dis_reg1,(based on tag),,1496,"dispref (25, potib.wav)", 6.30.25,246657,,,,,b,,,(based on tag)
103, 6.30.25,DisFirst_reg,,-0.9940357852882704,,Dis_reg1,(based on tag),,1006,"dispref (19, gutob.wav)", 6.30.25,247807,,,,,b,,,(based on tag)
104, 6.30.25,DisFirst_reg,,-37.03703703703704,,Dis_reg1,(based on tag),,27,"dispref (31, todub.wav)", 6.30.25,247996,,,,,b,,,(based on tag)
105, 6.30.25,DisFirst_reg,,-1.1560693641618498,,Dis_reg1,(based on tag),,865,"dispref (13, dogib.wav)", 6.30.25,249886,,,,,b,,,(based on tag)
106, 6.30.25,DisFirst_reg,,-0.8849557522123894,,Dis_reg1,(based on tag),,1130,"dispref (21, pidob.wav)", 6.30.25,251196,,,,,b,,,(based on tag)
107, 6.30.25,DisFirst_reg,,-0.9276437847866419,,Dis_reg1,(based on tag),,1078,"dispref (17, goteb.wav)", 6.30.25,252426,,,,,b,,,(based on tag)
108, 6.30.25,DisFirst_reg,,-1.0822510822510822,,Dis_reg1,(based on tag),,924,"dispref (11, dikeb.wav)", 6.30.25,253495,,,,,b,,,(based on tag)
109, 6.30.25,DisFirst_reg,,-0.9328358208955224,,Dis_reg1,(based on tag),,1072,"dispref (9, degob.wav)", 6.30.25,254745,,,,,b,,,(based on tag)
110, 6.30.25,DisFirst_reg,,-0.9041591320072333,,Dis_reg1,(based on tag),,1106,"dispref (3, bikub.wav)", 6.30.25,256065,,,,,b,,,(based on tag)
111, 6.30.25,DisFirst_reg,,-0.8771929824561403,,Dis_reg1,(based on tag),,1140,"dispref (32, todupe.wav)", 6.30.25,257355,,,,,p,,,(based on tag)
112, 6.30.25,DisFirst_reg,,-0.8382229673093042,,Dis_reg1,(based on tag),,1193,"dispref (20, gutope.wav)", 6.30.25,258784,,,,,p,,,(based on tag)
113, 6.30.25,DisFirst_reg,,-0.9337068160597572,,Dis_reg1,(based on tag),,1071,"dispref (12, dikepe.wav)", 6.30.25,260064,,,,,p,,,(based on tag)
114, 6.30.25,DisFirst_reg,,-1.0204081632653061,,Dis_reg1,(based on tag),,980,"dispref (27, tekub.wav)", 6.30.25,261354,,,,,b,,,(based on tag)
115, 6.30.25,DisFirst_reg,,-1.0845986984815619,,Dis_reg1,(based on tag),,922,"dispref (23, pigeb.wav)", 6.30.25,262424,,,,,b,,,(based on tag)
116, 6.30.25,DisFirst_reg,,-0.78125,,Dis_reg1,(based on tag),,1280,"dispref (24, pigepe.wav)", 6.30.25,263864,,,,,p,,,(based on tag)
117, 6.30.25,DisFirst_reg,,-0.8673026886383348,,Dis_reg1,(based on tag),,1153,"dispref (18, gotepe.wav)", 6.30.25,265163,,,,,p,,,(based on tag)
118, 6.30.25,DisFirst_reg,,-0.9718172983479106,,Dis_reg1,(based on tag),,1029,"dispref (5, bogeb.wav)", 6.30.25,266373,,,,,b,,,(based on tag)
119, 6.30.25,DisFirst_reg,,-0.7547169811320755,,Dis_reg1,(based on tag),,1325,"dispref (4, bikube.wav)", 6.30.25,267853,,,,,p,,,(based on tag)
120, 6.30.25,DisFirst_reg,,-0.9727626459143969,,Dis_reg1,(based on tag),,1028,"dispref (26, potipe.wav)", 6.30.25,269043,,,,,p,,,(based on tag)
121, 6.30.25,DisFirst_reg,,-0.08616232982939859,,Dis_reg1,(any response),,11606,Please take a b..., 6.30.25,279621,,,,,,,,(any response)
122, 6.30.25,DisFirst_reg,,-0.9363295880149812,,Dis_reg1,(based on tag),,1068,"dispref (17, goteb.wav)", 6.30.25,280861,,,,,b,,,(based on tag)
123, 6.30.25,DisFirst_reg,,-1.0615711252653928,,Dis_reg1,(based on tag),,942,"dispref (29, todib.wav)", 6.30.25,281960,,,,,b,,,(based on tag)
124, 6.30.25,DisFirst_reg,,-0.8169934640522876,,Dis_reg1,(based on tag),,1224,"dispref (16, dokupe.wav)", 6.30.25,283330,,,,,p,,,(based on tag)
125, 6.30.25,DisFirst_reg,,-0.9259259259259259,,Dis_reg1,(based on tag),,1080,"dispref (24, pigepe.wav)", 6.30.25,284600,,,,,p,,,(based on tag)
126, 6.30.25,DisFirst_reg,,-1.0427528675703859,,Dis_reg1,(based on tag),,959,"dispref (19, gutob.wav)", 6.30.25,285859,,,,,b,,,(based on tag)
127, 6.30.25,DisFirst_reg,,-1.1123470522803114,,Dis_reg1,(based on tag),,899,"dispref (3, bikub.wav)", 6.30.25,286919,,,,,b,,,(based on tag)
128, 6.30.25,DisFirst_reg,,-0.9794319294809011,,Dis_reg1,(based on tag),,1021,"dispref (25, potib.wav)", 6.30.25,288149,,,,,b,,,(based on tag)
129, 6.30.25,DisFirst_reg,,-0.8920606601248885,,Dis_reg1,(based on tag),,1121,"dispref (28, tekupe.wav)", 6.30.25,289469,,,,,p,,,(based on tag)
130, 6.30.25,DisFirst_reg,,-0.9302325581395349,,Dis_reg1,(based on tag),,1075,"dispref (22, pidope.wav)", 6.30.25,290809,,,,,p,,,(based on tag)
131, 6.30.25,DisFirst_reg,,-0.8810572687224669,,Dis_reg1,(based on tag),,1135,"dispref (8, bugipe.wav)", 6.30.25,292298,,,,,p,,,(based on tag)
132, 6.30.25,DisFirst_reg,,-0.9442870632672332,,Dis_reg1,(based on tag),,1059,"dispref (15, dokub.wav)", 6.30.25,293638,,,,,b,,,(based on tag)
133, 6.30.25,DisFirst_reg,,-1.1389521640091116,,Dis_reg1,(based on tag),,878,"dispref (5, bogeb.wav)", 6.30.25,294658,,,,,b,,,(based on tag)
134, 6.30.25,DisFirst_reg,,-1.1820330969267139,,Dis_reg1,(based on tag),,846,"dispref (11, dikeb.wav)", 6.30.25,295728,,,,,b,,,(based on tag)
135, 6.30.25,DisFirst_reg,,-0.819000819000819,,Dis_reg1,(based on tag),,1221,"dispref (10, degope.wav)", 6.30.25,297147,,,,,p,,,(based on tag)
136, 6.30.25,DisFirst_reg,,-0.8810572687224669,,Dis_reg1,(based on tag),,1135,"dispref (7, bugib.wav)", 6.30.25,298467,,,,,b,,,(based on tag)
137, 6.30.25,DisFirst_reg,,-0.8375209380234506,,Dis_reg1,(based on tag),,1194,"dispref (2, bidope.wav)", 6.30.25,299807,,,,,p,,,(based on tag)
138, 6.30.25,DisFirst_reg,,-0.9514747859181731,,Dis_reg1,(based on tag),,1051,"dispref (9, degob.wav)", 6.30.25,301027,,,,,b,,,(based on tag)
139, 6.30.25,DisFirst_reg,,-1.0695187165775402,,Dis_reg1,(based on tag),,935,"dispref (31, todub.wav)", 6.30.25,302117,,,,,b,,,(based on tag)
140, 6.30.25,DisFirst_reg,,-1.3157894736842106,,Dis_reg1,(based on tag),,760,"dispref (21, pidob.wav)", 6.30.25,303036,,,,,b,,,(based on tag)
141, 6.30.25,DisFirst_reg,,-0.8665511265164645,,Dis_reg1,(based on tag),,1154,"dispref (26, potipe.wav)", 6.30.25,304496,,,,,p,,,(based on tag)
142, 6.30.25,DisFirst_reg,,-0.7524454477050414,,Dis_reg1,(based on tag),,1329,"dispref (14, dogipe.wav)", 6.30.25,306076,,,,,p,,,(based on tag)
143, 6.30.25,DisFirst_reg,,-0.8976660682226212,,Dis_reg1,(based on tag),,1114,"dispref (23, pigeb.wav)", 6.30.25,307335,,,,,b,,,(based on tag)
144, 6.30.25,DisFirst_reg,,-0.7824726134585289,,Dis_reg1,(based on tag),,1278,"dispref (32, todupe.wav)", 6.30.25,308755,,,,,p,,,(based on tag)
145, 6.30.25,DisFirst_reg,,-0.8787346221441125,,Dis_reg1,(based on tag),,1138,"dispref (18, gotepe.wav)", 6.30.25,310035,,,,,p,,,(based on tag)
146, 6.30.25,DisFirst_reg,,-0.8756567425569177,,Dis_reg1,(based on tag),,1142,"dispref (12, dikepe.wav)", 6.30.25,311415,,,,,p,,,(based on tag)
147, 6.30.25,DisFirst_reg,,-0.9416195856873822,,Dis_reg1,(based on tag),,1062,"dispref (27, tekub.wav)", 6.30.25,312714,,,,,b,,,(based on tag)
148, 6.30.25,DisFirst_reg,,-0.8123476848090982,,Dis_reg1,(based on tag),,1231,"dispref (30, todipe.wav)", 6.30.25,314104,,,,,p,,,(based on tag)
149, 6.30.25,DisFirst_reg,,-0.8525149190110827,,Dis_reg1,(based on tag),,1173,"dispref (20, gutope.wav)", 6.30.25,315464,,,,,p,,,(based on tag)
150, 6.30.25,DisFirst_reg,,-0.7849293563579278,,Dis_reg1,(based on tag),,1274,"dispref (6, bogepe.wav)", 6.30.25,316974,,,,,p,,,(based on tag)
151, 6.30.25,DisFirst_reg,,-1.0080645161290323,,Dis_reg1,(based on tag),,992,"dispref (1, bidob.wav)", 6.30.25,318124,,,,,b,,,(based on tag)
152, 6.30.25,DisFirst_reg,,-0.7727975270479135,,Dis_reg1,(based on tag),,1294,"dispref (4, bikube.wav)", 6.30.25,319563,,,,,p,,,(based on tag)
153, 6.30.25,DisFirst_reg,,-0.8460236886632826,,Dis_reg1,(based on tag),,1182,"dispref (13, dogib.wav)", 6.30.25,320893,,,,,b,,,(based on tag)
154, 6.30.25,DisFirst_reg,,-0.12514078338130397,,Dis_reg1,(any response),,7991,Please take a b..., 6.30.25,327702,,,,,,,,(any response)
155, 6.30.25,DisFirst_reg,,-0.9727626459143969,,Dis_reg1,(based on tag),,1028,"dispref (31, todub.wav)", 6.30.25,328901,,,,,b,,,(based on tag)
156, 6.30.25,DisFirst_reg,,-0.7987220447284346,,Dis_reg1,(based on tag),,1252,"dispref (4, bikube.wav)", 6.30.25,330341,,,,,p,,,(based on tag)
157, 6.30.25,DisFirst_reg,,-1.0405827263267429,,Dis_reg1,(based on tag),,961,"dispref (19, gutob.wav)", 6.30.25,331501,,,,,b,,,(based on tag)
158, 6.30.25,DisFirst_reg,,-0.7530120481927711,,Dis_reg1,(based on tag),,1328,"dispref (26, potipe.wav)", 6.30.25,332981,,,,,p,,,(based on tag)
