.Experiment Name	Phoneme_VoicedVoiceless1
.Participant Name	J_M
.Session ID	DF_1
.Date	9/11/2025	9:25:32 AM
.Resolution	1920	1080
.OS	Windows 10 (10.0)	x86_64

Participant	Participant	Session	Block	Trial	Event	Cumulative	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Time	Response	Key	Released	Response	Code	Time	PorB
DisFirst_reg	J_M	DF_1	dispref	dispref, 31	dispref (31, todub.wav)	422593	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1143	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 30	dispref (30, todipe.wav)	423904	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1150	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 18	dispref (18, gotepe.wav)	425184	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1008	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 16	dispref (16, dokupe.wav)	426713	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1193	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 6	dispref (6, bogepe.wav)	428213	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1269	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 10	dispref (10, degope.wav)	429802	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1433	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 15	dispref (15, dokub.wav)	431372	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1416	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 11	dispref (11, dikeb.wav)	433392	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1866	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 27	dispref (27, tekub.wav)	435181	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1592	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 22	dispref (22, pidope.wav)	437951	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2622	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 19	dispref (19, gutob.wav)	440670	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2558	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 9	dispref (9, degob.wav)	441770	Button 4 (left thumb)	4	Pressed	(based on tag)	C	918	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 32	dispref (32, todupe.wav)	443010	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1059	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 23	dispref (23, pigeb.wav)	445119	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1788	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 20	dispref (20, gutope.wav)	447039	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1772	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 2	dispref (2, bidope.wav)	449189	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2000	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 28	dispref (28, tekupe.wav)	450738	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1397	p
DisFirst_reg	J_M	DF_1	dispref	dispref, 1	dispref (1, bidob.wav)	452478	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1541	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 17	dispref (17, goteb.wav)	454638	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1964	b
DisFirst_reg	J_M	DF_1	dispref	dispref, 17	Please take a b...	455717	Button 4 (left thumb)	4	Pressed	(any response)	C	3043	
DisFirst_reg	J_M	DF_1	Pref	Pref, 7	Pref (7, dogip.wav)	459457	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3469	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 1	Pref (1, bidop.wav)	461848	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2192	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 25	Pref (25, gotebe.wav)	466187	Button 4 (left thumb)	4	Pressed	(based on tag)	C	4132	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 3	Pref (3, bogep.wav)	471575	Button 5 (right thumb)	5	Pressed	(based on tag)	C	5183	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 6	Pref (6, dikep.wav)	474264	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2499	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 23	Pref (23, dogibe.wav)	477884	Button 4 (left thumb)	4	Pressed	(based on tag)	C	3466	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 16	Pref (16, todup.wav)	480293	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2210	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 29	Pref (29, potibe.wav)	482083	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1591	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 13	Pref (13, potip.wav)	484342	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2110	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 24	Pref (24, dokube.wav)	486952	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2442	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 4	Pref (4, bugip.wav)	491211	Button 4 (left thumb)	4	Pressed	(based on tag)	E	4116	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 20	Pref (20, bugibe.wav)	493481	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2120	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 30	Pref (30, tekube.wav)	496910	Button 4 (left thumb)	4	Pressed	(based on tag)	C	3272	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Pref (14, tekup.wav)	499489	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2373	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 11	Pref (11, pidop.wav)	503429	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3789	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 21	Pref (21, degobe.wav)	505298	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1676	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 27	Pref (27, pidobe.wav)	507179	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1708	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 9	Pref (9, gotep.wav)	510547	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3218	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 5	Pref (5, degop.wav)	513147	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2448	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 8	Pref (8, dokup.wav)	516976	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3659	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 12	Pref (12, pigep.wav)	519556	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2396	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 22	Pref (22, dikebe.wav)	521865	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2107	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Pref (26, gutobe.wav)	523675	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1612	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 19	Pref (19, bogebe.wav)	527324	Button 4 (left thumb)	4	Pressed	(based on tag)	C	3432	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 28	Pref (28, pigebe.wav)	530354	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2875	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 15	Pref (15, todip.wav)	532323	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1781	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 10	Pref (10, gutop.wav)	534614	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2141	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 31	Pref (31, todibe.wav)	537332	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2525	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 18	Pref (18, bikube.wav)	539182	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1689	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 17	Pref (17, bidobe.wav)	540882	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1551	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 32	Pref (32, todube.wav)	542552	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1503	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Pref (2, bikup.wav)	544791	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2085	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Please take a b...	546142	Button 5 (right thumb)	5	Pressed	(any response)	C	3436	
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Pref (14, tekup.wav)	549420	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3048	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 28	Pref (28, pigebe.wav)	551140	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1572	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 12	Pref (12, pigep.wav)	553769	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2482	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 32	Pref (32, todube.wav)	556639	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2711	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 6	Pref (6, dikep.wav)	559069	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2242	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 7	Pref (7, dogip.wav)	561728	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2460	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 22	Pref (22, dikebe.wav)	564437	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2530	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 19	Pref (19, bogebe.wav)	566437	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1812	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 11	Pref (11, pidop.wav)	568247	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1656	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 27	Pref (27, pidobe.wav)	571446	Button 4 (left thumb)	4	Pressed	(based on tag)	C	3043	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 3	Pref (3, bogep.wav)	573756	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2160	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 30	Pref (30, tekube.wav)	575796	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1846	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 5	Pref (5, degop.wav)	577375	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1363	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 25	Pref (25, gotebe.wav)	579915	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2390	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 31	Pref (31, todibe.wav)	581824	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1711	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 8	Pref (8, dokup.wav)	584044	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2076	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 13	Pref (13, potip.wav)	587554	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3359	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 23	Pref (23, dogibe.wav)	589763	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2025	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 18	Pref (18, bikube.wav)	591693	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1777	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Pref (2, bikup.wav)	594432	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2577	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 29	Pref (29, potibe.wav)	596612	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2030	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 10	Pref (10, gutop.wav)	599001	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2243	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 1	Pref (1, bidop.wav)	600962	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1755	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 16	Pref (16, todup.wav)	602930	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1779	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 20	Pref (20, bugibe.wav)	604901	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1822	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 4	Pref (4, bugip.wav)	607770	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2720	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 21	Pref (21, degobe.wav)	609379	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1415	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 24	Pref (24, dokube.wav)	611029	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1498	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 9	Pref (9, gotep.wav)	612610	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1431	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 17	Pref (17, bidobe.wav)	613978	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1195	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 15	Pref (15, todip.wav)	616128	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1996	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Pref (26, gutobe.wav)	617568	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1251	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Please take a b...	619308	Button 5 (right thumb)	5	Pressed	(any response)	C	2991	
DisFirst_reg	J_M	DF_1	Pref	Pref, 16	Pref (16, todup.wav)	621638	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2048	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 6	Pref (6, dikep.wav)	623718	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1926	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 12	Pref (12, pigep.wav)	626556	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2630	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 8	Pref (8, dokup.wav)	628406	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1633	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 17	Pref (17, bidobe.wav)	630826	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2203	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 29	Pref (29, potibe.wav)	633126	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2102	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 20	Pref (20, bugibe.wav)	635035	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1764	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Pref (2, bikup.wav)	637334	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2145	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 4	Pref (4, bugip.wav)	639664	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2141	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 5	Pref (5, degop.wav)	642803	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2949	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 21	Pref (21, degobe.wav)	644443	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1490	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 15	Pref (15, todip.wav)	647703	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3087	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 9	Pref (9, gotep.wav)	649512	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1619	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 32	Pref (32, todube.wav)	651632	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1964	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 3	Pref (3, bogep.wav)	653631	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1798	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 11	Pref (11, pidop.wav)	655871	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2057	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 10	Pref (10, gutop.wav)	657981	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1962	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 1	Pref (1, bidop.wav)	659610	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1423	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 28	Pref (28, pigebe.wav)	661590	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1835	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 27	Pref (27, pidobe.wav)	663829	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2057	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 13	Pref (13, potip.wav)	666989	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3016	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 23	Pref (23, dogibe.wav)	669188	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1946	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 19	Pref (19, bogebe.wav)	671098	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1716	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 7	Pref (7, dogip.wav)	673248	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1979	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 30	Pref (30, tekube.wav)	674808	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1350	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Pref (26, gutobe.wav)	676237	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1260	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 25	Pref (25, gotebe.wav)	678687	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2301	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 24	Pref (24, dokube.wav)	681986	Button 4 (left thumb)	4	Pressed	(based on tag)	C	3118	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 22	Pref (22, dikebe.wav)	683616	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1470	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 31	Pref (31, todibe.wav)	685226	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1446	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 18	Pref (18, bikube.wav)	686605	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1221	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Pref (14, tekup.wav)	687855	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1084	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Please take a b...	689025	Button 5 (right thumb)	5	Pressed	(any response)	C	2254	
DisFirst_reg	J_M	DF_1	Pref	Pref, 18	Pref (18, bikube.wav)	690674	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1421	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 6	Pref (6, dikep.wav)	692935	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2112	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 9	Pref (9, gotep.wav)	694874	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1768	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Pref (26, gutobe.wav)	697403	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2373	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 21	Pref (21, degobe.wav)	698943	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1352	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 27	Pref (27, pidobe.wav)	700353	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1256	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 23	Pref (23, dogibe.wav)	701702	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1194	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 10	Pref (10, gutop.wav)	703022	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1091	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 16	Pref (16, todup.wav)	704212	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1010	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 28	Pref (28, pigebe.wav)	705512	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1145	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 30	Pref (30, tekube.wav)	706902	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1229	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 11	Pref (11, pidop.wav)	708401	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1327	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 19	Pref (19, bogebe.wav)	709811	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1258	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Pref (14, tekup.wav)	711181	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1213	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 12	Pref (12, pigep.wav)	714050	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2718	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 22	Pref (22, dikebe.wav)	715550	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1305	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 31	Pref (31, todibe.wav)	717050	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1329	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 5	Pref (5, degop.wav)	718450	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1249	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 8	Pref (8, dokup.wav)	719980	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1379	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 1	Pref (1, bidop.wav)	721549	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1395	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 32	Pref (32, todube.wav)	723729	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2029	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 13	Pref (13, potip.wav)	726039	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2150	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 3	Pref (3, bogep.wav)	727798	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1559	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 15	Pref (15, todip.wav)	729527	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1511	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 24	Pref (24, dokube.wav)	731338	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1644	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 17	Pref (17, bidobe.wav)	732817	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1317	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 29	Pref (29, potibe.wav)	734466	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1496	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 20	Pref (20, bugibe.wav)	736006	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1369	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 25	Pref (25, gotebe.wav)	737436	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1271	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 4	Pref (4, bugip.wav)	738746	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1155	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 7	Pref (7, dogip.wav)	740016	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1104	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Pref (2, bikup.wav)	741235	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1067	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Please take a b...	742445	Button 5 (right thumb)	5	Pressed	(any response)	C	2277	
DisFirst_reg	J_M	DF_1	Pref	Pref, 26	Pref (26, gutobe.wav)	745165	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2494	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 10	Pref (10, gutop.wav)	746484	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1163	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 28	Pref (28, pigebe.wav)	748074	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1388	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 25	Pref (25, gotebe.wav)	749544	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1317	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 3	Pref (3, bogep.wav)	750983	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1286	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 9	Pref (9, gotep.wav)	752384	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1249	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 6	Pref (6, dikep.wav)	753723	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1184	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 5	Pref (5, degop.wav)	756014	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2116	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 29	Pref (29, potibe.wav)	757572	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1351	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 13	Pref (13, potip.wav)	759072	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1339	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 20	Pref (20, bugibe.wav)	760382	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1154	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 17	Pref (17, bidobe.wav)	761842	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1188	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 15	Pref (15, todip.wav)	763391	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1390	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 2	Pref (2, bikup.wav)	766111	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2561	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 31	Pref (31, todibe.wav)	768180	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1922	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 14	Pref (14, tekup.wav)	771510	Button 5 (right thumb)	5	Pressed	(based on tag)	C	3183	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 27	Pref (27, pidobe.wav)	773549	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1889	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 22	Pref (22, dikebe.wav)	775359	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1655	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 4	Pref (4, bugip.wav)	776729	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1221	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 21	Pref (21, degobe.wav)	778188	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1294	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 7	Pref (7, dogip.wav)	779808	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1470	p
DisFirst_reg	J_M	DF_1	Pref	Pref, 24	Pref (24, dokube.wav)	781368	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1415	b
DisFirst_reg	J_M	DF_1	Pref	Pref, 32	Pref (32, todube.wav)	783048	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1533	b
