.Experiment Name	Phoneme_VoicedVoiceless1
.Participant Name	DFi_2
.Session ID	AP
.Date	9/15/2025	2:58:38 PM
.Resolution	1920	1080
.OS	Windows 10 (10.0)	x86_64

Participant	Participant	Session	Block	Trial	Event	Cumulative	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Time	Response	Key	Released	Response	Code	Time	PorB
DisFirst_reg	DFi_2	AP	dispref	dispref, 30	dispref (30, todipe.wav)	287571	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1442	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 26	dispref (26, potipe.wav)	288931	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1209	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 11	dispref (11, dikeb.wav)	289981	Button 4 (left thumb)	4	Pressed	(based on tag)	C	846	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 29	dispref (29, todib.wav)	291861	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1672	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 25	dispref (25, potib.wav)	293151	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1124	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 6	dispref (6, bogepe.wav)	294930	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1628	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 9	dispref (9, degob.wav)	296980	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1864	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 28	dispref (28, tekupe.wav)	298530	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1363	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 16	dispref (16, dokupe.wav)	300249	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1525	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 7	dispref (7, bugib.wav)	301719	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1316	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 1	dispref (1, bidob.wav)	303539	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1673	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 12	dispref (12, dikepe.wav)	305548	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1822	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 21	dispref (21, pidob.wav)	306728	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1015	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 27	dispref (27, tekub.wav)	307928	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1034	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 22	dispref (22, pidope.wav)	309778	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1698	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 32	dispref (32, todupe.wav)	311607	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1663	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 17	dispref (17, goteb.wav)	312737	Button 4 (left thumb)	4	Pressed	(based on tag)	C	966	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 5	dispref (5, bogeb.wav)	313847	Button 4 (left thumb)	4	Pressed	(based on tag)	C	938	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 3	dispref (3, bikub.wav)	315287	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1288	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 19	dispref (19, gutob.wav)	316486	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1046	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 20	dispref (20, gutope.wav)	317916	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1276	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 18	dispref (18, gotepe.wav)	319336	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1273	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 2	dispref (2, bidope.wav)	320825	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1337	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 24	dispref (24, pigepe.wav)	322205	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1228	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 31	dispref (31, todub.wav)	323425	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1051	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 15	dispref (15, dokub.wav)	324515	Button 4 (left thumb)	4	Pressed	(based on tag)	C	925	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 23	dispref (23, pigeb.wav)	326424	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1750	b
DisFirst_reg	DFi_2	AP	dispref	dispref, 4	dispref (4, bikupe.wav)	327884	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1296	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 14	dispref (14, dogipe.wav)	329494	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1441	p
DisFirst_reg	DFi_2	AP	dispref	dispref, 14	Please take a b...	330744	Button 5 (right thumb)	5	Pressed	(any response)	C	2691	
DisFirst_reg	DFi_2	AP	Pref	Pref, 25	Pref (25, gotebe.wav)	332993	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1972	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 19	Pref (19, bogebe.wav)	334403	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1245	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 32	Pref (32, todube.wav)	336053	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1495	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 24	Pref (24, dokube.wav)	337932	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1728	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 8	Pref (8, dokup.wav)	338932	Button 4 (left thumb)	4	Pressed	(based on tag)	E	852	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 15	Pref (15, todip.wav)	340242	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1066	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 16	Pref (16, todup.wav)	341652	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1232	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 9	Pref (9, gotep.wav)	343642	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1803	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 30	Pref (30, tekube.wav)	345441	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1611	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 7	Pref (7, dogip.wav)	346971	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1374	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 14	Pref (14, tekup.wav)	348670	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1546	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 4	Pref (4, bugip.wav)	349910	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1082	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 31	Pref (31, todibe.wav)	351320	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1258	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 26	Pref (26, gutobe.wav)	352769	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1300	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 23	Pref (23, dogibe.wav)	354689	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1769	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 29	Pref (29, potibe.wav)	357629	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2776	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 5	Pref (5, degop.wav)	359738	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1928	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 12	Pref (12, pigep.wav)	361388	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1489	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 13	Pref (13, potip.wav)	362988	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1437	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 20	Pref (20, bugibe.wav)	365287	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2145	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 10	Pref (10, gutop.wav)	367417	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1980	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 6	Pref (6, dikep.wav)	369347	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1708	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 11	Pref (11, pidop.wav)	371966	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2467	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 22	Pref (22, dikebe.wav)	374186	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2065	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 18	Pref (18, bikube.wav)	376935	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2542	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 17	Pref (17, bidobe.wav)	378705	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1603	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 2	Pref (2, bikup.wav)	380005	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1153	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 28	Pref (28, pigebe.wav)	382124	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1967	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 21	Pref (21, degobe.wav)	384014	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1730	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 3	Pref (3, bogep.wav)	385714	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1499	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 1	Pref (1, bidop.wav)	387443	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1568	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 27	Pref (27, pidobe.wav)	389803	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2208	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 27	Please take a b...	389913	Button 4 (left thumb)	4	Pressed	(any response)	C	2318	
DisFirst_reg	DFi_2	AP	Pref	Pref, 7	Pref (7, dogip.wav)	391653	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1525	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 9	Pref (9, gotep.wav)	393112	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1310	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 21	Pref (21, degobe.wav)	396102	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2838	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 15	Pref (15, todip.wav)	397581	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1313	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 1	Pref (1, bidop.wav)	399111	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1371	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 29	Pref (29, potibe.wav)	401591	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2326	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 26	Pref (26, gutobe.wav)	403030	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1281	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 25	Pref (25, gotebe.wav)	404480	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1300	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 31	Pref (31, todibe.wav)	405980	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1283	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 2	Pref (2, bikup.wav)	408639	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2507	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 8	Pref (8, dokup.wav)	409869	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1012	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 24	Pref (24, dokube.wav)	411589	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1569	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 11	Pref (11, pidop.wav)	412948	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1208	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 16	Pref (16, todup.wav)	414818	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1719	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 10	Pref (10, gutop.wav)	416248	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1268	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 23	Pref (23, dogibe.wav)	418728	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2328	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 20	Pref (20, bugibe.wav)	421207	Button 5 (right thumb)	5	Pressed	(based on tag)	E	2319	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 27	Pref (27, pidobe.wav)	422767	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1391	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 17	Pref (17, bidobe.wav)	424386	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1445	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 14	Pref (14, tekup.wav)	426056	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1508	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 30	Pref (30, tekube.wav)	427876	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1657	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 19	Pref (19, bogebe.wav)	429725	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1703	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 4	Pref (4, bugip.wav)	431555	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1663	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 12	Pref (12, pigep.wav)	432965	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1244	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 3	Pref (3, bogep.wav)	434364	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1199	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 18	Pref (18, bikube.wav)	437404	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2890	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 28	Pref (28, pigebe.wav)	438984	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1417	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 22	Pref (22, dikebe.wav)	440424	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1292	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 13	Pref (13, potip.wav)	442753	Button 5 (right thumb)	5	Pressed	(based on tag)	C	2172	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 5	Pref (5, degop.wav)	444103	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1174	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 32	Pref (32, todube.wav)	447092	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2839	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 6	Pref (6, dikep.wav)	449362	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2088	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 6	Please take a b...	451192	Button 4 (left thumb)	4	Pressed	(any response)	C	3918	
DisFirst_reg	DFi_2	AP	Pref	Pref, 18	Pref (18, bikube.wav)	453511	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2091	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 19	Pref (19, bogebe.wav)	455001	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1323	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 32	Pref (32, todube.wav)	456771	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1616	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 21	Pref (21, degobe.wav)	458190	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1268	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 20	Pref (20, bugibe.wav)	459820	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1473	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 1	Pref (1, bidop.wav)	461360	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1283	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 14	Pref (14, tekup.wav)	462799	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1280	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 15	Pref (15, todip.wav)	463989	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1031	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 8	Pref (8, dokup.wav)	465289	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1136	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 13	Pref (13, potip.wav)	466559	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1123	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 12	Pref (12, pigep.wav)	468358	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1650	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 16	Pref (16, todup.wav)	469588	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1080	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 3	Pref (3, bogep.wav)	470908	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1140	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 27	Pref (27, pidobe.wav)	472438	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1382	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 9	Pref (9, gotep.wav)	473937	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1334	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 26	Pref (26, gutobe.wav)	475177	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1096	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 17	Pref (17, bidobe.wav)	476767	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1369	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 2	Pref (2, bikup.wav)	478197	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1278	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 23	Pref (23, dogibe.wav)	480266	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1905	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 22	Pref (22, dikebe.wav)	481666	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1236	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 25	Pref (25, gotebe.wav)	483496	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1678	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 7	Pref (7, dogip.wav)	485285	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1643	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 24	Pref (24, dokube.wav)	487625	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2119	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 4	Pref (4, bugip.wav)	488904	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1123	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 29	Pref (29, potibe.wav)	491784	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2725	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 11	Pref (11, pidop.wav)	493334	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1351	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 30	Pref (30, tekube.wav)	494843	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1362	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 6	Pref (6, dikep.wav)	496123	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1131	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 10	Pref (10, gutop.wav)	497603	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1312	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 5	Pref (5, degop.wav)	499273	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1497	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 31	Pref (31, todibe.wav)	500902	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1473	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 28	Pref (28, pigebe.wav)	502722	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1663	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 28	Please take a b...	504562	Button 4 (left thumb)	4	Pressed	(any response)	C	3503	
DisFirst_reg	DFi_2	AP	Pref	Pref, 30	Pref (30, tekube.wav)	506411	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1609	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 12	Pref (12, pigep.wav)	507781	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1163	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 19	Pref (19, bogebe.wav)	509221	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1234	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 3	Pref (3, bogep.wav)	510541	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1171	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 7	Pref (7, dogip.wav)	511860	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1154	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 25	Pref (25, gotebe.wav)	514170	Button 4 (left thumb)	4	Pressed	(based on tag)	C	2140	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 1	Pref (1, bidop.wav)	515440	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1107	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 9	Pref (9, gotep.wav)	516990	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1354	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 28	Pref (28, pigebe.wav)	518359	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1205	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 17	Pref (17, bidobe.wav)	520459	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1950	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 11	Pref (11, pidop.wav)	522148	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1490	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 10	Pref (10, gutop.wav)	523598	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1284	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 20	Pref (20, bugibe.wav)	525428	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1666	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 31	Pref (31, todibe.wav)	527078	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1496	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 8	Pref (8, dokup.wav)	528507	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1270	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 24	Pref (24, dokube.wav)	530237	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1575	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 4	Pref (4, bugip.wav)	532046	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1625	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 2	Pref (2, bikup.wav)	533816	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1606	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 6	Pref (6, dikep.wav)	535126	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1143	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 26	Pref (26, gutobe.wav)	536626	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1355	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 22	Pref (22, dikebe.wav)	538226	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1451	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 15	Pref (15, todip.wav)	539405	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1026	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 32	Pref (32, todube.wav)	541145	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1575	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 29	Pref (29, potibe.wav)	542695	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1381	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 16	Pref (16, todup.wav)	545174	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2328	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 21	Pref (21, degobe.wav)	547084	Button 5 (right thumb)	5	Pressed	(based on tag)	E	1722	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 18	Pref (18, bikube.wav)	548954	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1723	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 23	Pref (23, dogibe.wav)	550863	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1751	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 13	Pref (13, potip.wav)	552053	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1026	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 27	Pref (27, pidobe.wav)	554093	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1885	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 5	Pref (5, degop.wav)	555972	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1713	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 14	Pref (14, tekup.wav)	557242	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1113	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 14	Please take a b...	559662	Button 4 (left thumb)	4	Pressed	(any response)	C	3533	
DisFirst_reg	DFi_2	AP	Pref	Pref, 4	Pref (4, bugip.wav)	562171	Button 4 (left thumb)	4	Pressed	(based on tag)	E	2243	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 19	Pref (19, bogebe.wav)	563861	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1526	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 5	Pref (5, degop.wav)	565230	Button 4 (left thumb)	4	Pressed	(based on tag)	E	1175	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 11	Pref (11, pidop.wav)	566650	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1273	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 32	Pref (32, todube.wav)	568290	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1475	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 15	Pref (15, todip.wav)	569820	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1372	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 30	Pref (30, tekube.wav)	571869	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1903	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 26	Pref (26, gutobe.wav)	573639	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1608	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 13	Pref (13, potip.wav)	575299	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1505	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 31	Pref (31, todibe.wav)	577168	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1714	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 10	Pref (10, gutop.wav)	578788	Button 5 (right thumb)	5	Pressed	(based on tag)	C	1472	p
DisFirst_reg	DFi_2	AP	Pref	Pref, 18	Pref (18, bikube.wav)	580738	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1785	b
DisFirst_reg	DFi_2	AP	Pref	Pref, 21	Pref (21, degobe.wav)	582337	Button 4 (left thumb)	4	Pressed	(based on tag)	C	1437	b
